timestamp,src_ip,dst_ip,protocol,size,direction
2024-12-31 18:45:16,192.168.1.1,8.8.8.8,17,693,outbound
2024-12-31 18:45:16,192.168.1.1,8.8.8.8,17,887,outbound
2024-12-31 18:45:16,192.168.1.1,8.8.8.8,6,1173,outbound
2024-12-31 18:45:16,192.168.1.1,8.8.8.8,17,721,outbound
2024-12-31 18:45:16,8.8.8.8,192.168.1.1,6,455,inbound
2024-12-31 18:45:17,192.168.1.1,8.8.8.8,6,535,outbound
2024-12-31 18:45:17,192.168.1.1,8.8.8.8,6,240,outbound
2024-12-31 18:45:17,8.8.8.8,192.168.1.1,6,1248,inbound
2024-12-31 18:45:17,192.168.1.1,8.8.8.8,17,1435,outbound
2024-12-31 18:45:17,8.8.8.8,192.168.1.1,6,618,inbound
2024-12-31 18:45:17,8.8.8.8,192.168.1.1,17,932,inbound
2024-12-31 18:45:17,192.168.1.1,8.8.8.8,6,893,outbound
2024-12-31 18:45:17,192.168.1.1,8.8.8.8,17,326,outbound
2024-12-31 18:45:17,8.8.8.8,192.168.1.1,6,1483,inbound
2024-12-31 18:45:17,8.8.8.8,192.168.1.1,17,887,inbound
2024-12-31 18:45:18,192.168.1.1,8.8.8.8,17,253,outbound
2024-12-31 18:45:18,8.8.8.8,192.168.1.1,6,167,inbound
2024-12-31 18:45:18,192.168.1.1,8.8.8.8,6,697,outbound
2024-12-31 18:45:18,8.8.8.8,192.168.1.1,6,674,inbound
2024-12-31 18:45:18,8.8.8.8,192.168.1.1,17,1220,inbound
2024-12-31 18:45:18,8.8.8.8,192.168.1.1,17,1115,inbound
2024-12-31 18:45:18,8.8.8.8,192.168.1.1,6,1065,inbound
2024-12-31 18:45:18,192.168.1.1,8.8.8.8,6,120,outbound
2024-12-31 18:45:18,192.168.1.1,8.8.8.8,17,376,outbound
2024-12-31 18:45:18,8.8.8.8,192.168.1.1,17,354,inbound
2024-12-31 18:45:19,8.8.8.8,192.168.1.1,17,283,inbound
2024-12-31 18:45:19,192.168.1.1,8.8.8.8,17,1078,outbound
2024-12-31 18:45:19,8.8.8.8,192.168.1.1,17,597,inbound
2024-12-31 18:45:19,192.168.1.1,8.8.8.8,17,1150,outbound
2024-12-31 18:45:19,192.168.1.1,8.8.8.8,6,507,outbound
2024-12-31 18:45:19,192.168.1.1,8.8.8.8,17,943,outbound
2024-12-31 18:45:19,8.8.8.8,192.168.1.1,17,1357,inbound
2024-12-31 18:45:19,192.168.1.1,8.8.8.8,6,793,outbound
2024-12-31 18:45:19,8.8.8.8,192.168.1.1,6,1466,inbound
2024-12-31 18:45:19,8.8.8.8,192.168.1.1,17,1424,inbound
2024-12-31 18:45:20,8.8.8.8,192.168.1.1,17,451,inbound
2024-12-31 18:45:20,192.168.1.1,8.8.8.8,17,995,outbound
2024-12-31 18:45:20,8.8.8.8,192.168.1.1,17,923,inbound
2024-12-31 18:45:20,192.168.1.1,8.8.8.8,6,265,outbound
2024-12-31 18:45:20,8.8.8.8,192.168.1.1,6,825,inbound
2024-12-31 18:45:20,8.8.8.8,192.168.1.1,6,480,inbound
2024-12-31 18:45:20,192.168.1.1,8.8.8.8,6,612,outbound
2024-12-31 18:45:20,192.168.1.1,8.8.8.8,17,358,outbound
2024-12-31 18:45:20,192.168.1.1,8.8.8.8,17,424,outbound
2024-12-31 18:45:21,192.168.1.1,8.8.8.8,17,863,outbound
2024-12-31 18:45:21,192.168.1.1,8.8.8.8,6,711,outbound
2024-12-31 18:45:21,8.8.8.8,192.168.1.1,17,172,inbound
2024-12-31 18:45:21,192.168.1.1,8.8.8.8,6,694,outbound
2024-12-31 18:45:21,8.8.8.8,192.168.1.1,17,430,inbound
2024-12-31 18:45:21,8.8.8.8,192.168.1.1,17,1193,inbound
2024-12-31 18:45:21,192.168.1.1,8.8.8.8,6,478,outbound
2024-12-31 18:45:21,192.168.1.1,8.8.8.8,6,1228,outbound
2024-12-31 18:45:21,192.168.1.1,8.8.8.8,17,870,outbound
2024-12-31 18:45:21,8.8.8.8,192.168.1.1,17,287,inbound
2024-12-31 18:45:22,192.168.1.1,8.8.8.8,6,1285,outbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,17,1411,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,6,1147,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,17,289,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,17,1040,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,17,740,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,6,395,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,17,277,inbound
2024-12-31 18:45:22,8.8.8.8,192.168.1.1,6,1188,inbound
2024-12-31 18:45:22,192.168.1.1,8.8.8.8,6,1415,outbound
2024-12-31 18:45:23,8.8.8.8,192.168.1.1,17,951,inbound
2024-12-31 18:45:23,192.168.1.1,8.8.8.8,6,459,outbound
2024-12-31 18:45:23,192.168.1.1,8.8.8.8,6,517,outbound
2024-12-31 18:45:23,192.168.1.1,8.8.8.8,6,554,outbound
2024-12-31 18:45:23,8.8.8.8,192.168.1.1,6,777,inbound
2024-12-31 18:45:23,8.8.8.8,192.168.1.1,17,1258,inbound
2024-12-31 18:45:23,192.168.1.1,8.8.8.8,17,1231,outbound
2024-12-31 18:45:23,192.168.1.1,8.8.8.8,17,1437,outbound
2024-12-31 18:45:23,8.8.8.8,192.168.1.1,6,414,inbound
2024-12-31 18:45:23,192.168.1.1,8.8.8.8,6,1268,outbound
2024-12-31 18:45:24,8.8.8.8,192.168.1.1,6,510,inbound
2024-12-31 18:45:24,192.168.1.1,8.8.8.8,17,315,outbound
2024-12-31 18:45:24,8.8.8.8,192.168.1.1,17,1251,inbound
2024-12-31 18:45:24,192.168.1.1,8.8.8.8,6,874,outbound
2024-12-31 18:45:24,8.8.8.8,192.168.1.1,17,687,inbound
2024-12-31 18:45:24,192.168.1.1,8.8.8.8,17,1140,outbound
2024-12-31 18:45:24,8.8.8.8,192.168.1.1,6,1238,inbound
2024-12-31 18:45:24,8.8.8.8,192.168.1.1,17,1444,inbound
2024-12-31 18:45:24,8.8.8.8,192.168.1.1,17,138,inbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,6,949,outbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,6,746,outbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,6,810,outbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,17,526,outbound
2024-12-31 18:45:25,8.8.8.8,192.168.1.1,17,305,inbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,6,613,outbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,17,224,outbound
2024-12-31 18:45:25,192.168.1.1,8.8.8.8,17,1196,outbound
2024-12-31 18:45:25,8.8.8.8,192.168.1.1,6,561,inbound
2024-12-31 18:45:25,8.8.8.8,192.168.1.1,6,462,inbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,6,565,inbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,6,657,inbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,6,104,inbound
2024-12-31 18:45:26,192.168.1.1,8.8.8.8,6,571,outbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,17,819,inbound
2024-12-31 18:45:26,192.168.1.1,8.8.8.8,6,820,outbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,17,1390,inbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,17,606,inbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,6,947,inbound
2024-12-31 18:45:26,8.8.8.8,192.168.1.1,6,580,inbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,17,1110,inbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,17,1316,inbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,17,640,inbound
2024-12-31 18:45:27,192.168.1.1,8.8.8.8,6,438,outbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,6,340,inbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,6,1288,inbound
2024-12-31 18:45:27,192.168.1.1,8.8.8.8,6,1302,outbound
2024-12-31 18:45:27,192.168.1.1,8.8.8.8,17,559,outbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,17,1317,inbound
2024-12-31 18:45:27,8.8.8.8,192.168.1.1,17,1311,inbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,17,713,inbound
2024-12-31 18:45:28,192.168.1.1,8.8.8.8,17,332,outbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,17,310,inbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,6,934,inbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,6,935,inbound
2024-12-31 18:45:28,192.168.1.1,8.8.8.8,17,811,outbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,6,1027,inbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,6,517,inbound
2024-12-31 18:45:28,192.168.1.1,8.8.8.8,17,144,outbound
2024-12-31 18:45:28,8.8.8.8,192.168.1.1,17,1319,inbound
2024-12-31 18:45:29,8.8.8.8,192.168.1.1,6,362,inbound
2024-12-31 18:45:29,192.168.1.1,8.8.8.8,17,770,outbound
2024-12-31 18:45:29,192.168.1.1,8.8.8.8,6,581,outbound
2024-12-31 18:45:29,8.8.8.8,192.168.1.1,6,741,inbound
2024-12-31 18:45:29,192.168.1.1,8.8.8.8,6,749,outbound
2024-12-31 18:45:29,8.8.8.8,192.168.1.1,17,619,inbound
2024-12-31 18:45:29,8.8.8.8,192.168.1.1,17,1143,inbound
2024-12-31 18:45:29,8.8.8.8,192.168.1.1,17,1350,inbound
2024-12-31 18:45:29,192.168.1.1,8.8.8.8,6,165,outbound
2024-12-31 18:45:30,192.168.1.1,8.8.8.8,6,207,outbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,17,945,inbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,6,728,inbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,17,597,inbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,17,132,inbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,17,1294,inbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,17,906,inbound
2024-12-31 18:45:30,192.168.1.1,8.8.8.8,17,672,outbound
2024-12-31 18:45:30,8.8.8.8,192.168.1.1,6,1054,inbound
2024-12-31 18:45:30,192.168.1.1,8.8.8.8,6,316,outbound
2024-12-31 18:45:31,192.168.1.1,8.8.8.8,17,1283,outbound
2024-12-31 18:45:31,8.8.8.8,192.168.1.1,17,1280,inbound
2024-12-31 18:45:31,192.168.1.1,8.8.8.8,17,884,outbound
2024-12-31 18:45:31,8.8.8.8,192.168.1.1,17,104,inbound
2024-12-31 18:45:31,192.168.1.1,8.8.8.8,17,521,outbound
2024-12-31 18:45:31,192.168.1.1,8.8.8.8,17,468,outbound
2024-12-31 18:45:31,8.8.8.8,192.168.1.1,17,635,inbound
2024-12-31 18:45:31,8.8.8.8,192.168.1.1,6,1304,inbound
2024-12-31 18:45:31,192.168.1.1,8.8.8.8,17,189,outbound
2024-12-31 18:45:31,192.168.1.1,8.8.8.8,6,334,outbound
2024-12-31 18:45:32,192.168.1.1,8.8.8.8,6,625,outbound
2024-12-31 18:45:32,8.8.8.8,192.168.1.1,6,137,inbound
2024-12-31 18:45:32,8.8.8.8,192.168.1.1,6,1470,inbound
2024-12-31 18:45:32,8.8.8.8,192.168.1.1,6,1439,inbound
2024-12-31 18:45:32,8.8.8.8,192.168.1.1,17,1467,inbound
2024-12-31 18:45:32,192.168.1.1,8.8.8.8,17,1128,outbound
2024-12-31 18:45:32,8.8.8.8,192.168.1.1,17,922,inbound
2024-12-31 18:45:32,192.168.1.1,8.8.8.8,6,825,outbound
2024-12-31 18:45:32,192.168.1.1,8.8.8.8,6,562,outbound
2024-12-31 18:45:32,192.168.1.1,8.8.8.8,6,995,outbound
2024-12-31 18:45:33,192.168.1.1,8.8.8.8,17,1189,outbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,6,438,inbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,17,537,inbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,17,457,inbound
2024-12-31 18:45:33,192.168.1.1,8.8.8.8,17,1002,outbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,17,335,inbound
2024-12-31 18:45:33,192.168.1.1,8.8.8.8,17,997,outbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,6,867,inbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,17,1458,inbound
2024-12-31 18:45:33,8.8.8.8,192.168.1.1,17,1095,inbound
2024-12-31 18:45:34,8.8.8.8,192.168.1.1,17,1437,inbound
2024-12-31 18:45:34,8.8.8.8,192.168.1.1,17,151,inbound
2024-12-31 18:45:34,192.168.1.1,8.8.8.8,6,592,outbound
2024-12-31 18:45:34,8.8.8.8,192.168.1.1,6,1274,inbound
2024-12-31 18:45:34,192.168.1.1,8.8.8.8,17,785,outbound
2024-12-31 18:45:34,192.168.1.1,8.8.8.8,6,1103,outbound
2024-12-31 18:45:34,192.168.1.1,8.8.8.8,6,552,outbound
2024-12-31 18:45:34,8.8.8.8,192.168.1.1,6,1128,inbound
2024-12-31 18:45:34,8.8.8.8,192.168.1.1,6,1244,inbound
2024-12-31 18:45:34,192.168.1.1,8.8.8.8,17,346,outbound
2024-12-31 18:45:35,8.8.8.8,192.168.1.1,17,475,inbound
2024-12-31 18:45:35,192.168.1.1,8.8.8.8,6,1283,outbound
2024-12-31 18:45:35,192.168.1.1,8.8.8.8,6,346,outbound
2024-12-31 18:45:35,192.168.1.1,8.8.8.8,17,1040,outbound
2024-12-31 18:45:35,8.8.8.8,192.168.1.1,17,544,inbound
2024-12-31 18:45:35,192.168.1.1,8.8.8.8,17,833,outbound
2024-12-31 18:45:35,8.8.8.8,192.168.1.1,17,378,inbound
2024-12-31 18:45:35,192.168.1.1,8.8.8.8,17,424,outbound
2024-12-31 18:45:35,8.8.8.8,192.168.1.1,6,717,inbound
2024-12-31 18:45:36,8.8.8.8,192.168.1.1,6,488,inbound
2024-12-31 18:45:36,192.168.1.1,8.8.8.8,17,1247,outbound
2024-12-31 18:45:36,192.168.1.1,8.8.8.8,17,671,outbound
2024-12-31 18:45:36,192.168.1.1,8.8.8.8,17,1289,outbound
2024-12-31 18:45:36,8.8.8.8,192.168.1.1,6,860,inbound
2024-12-31 18:45:36,192.168.1.1,8.8.8.8,17,691,outbound
2024-12-31 18:45:36,8.8.8.8,192.168.1.1,17,380,inbound
2024-12-31 18:45:36,192.168.1.1,8.8.8.8,17,696,outbound
2024-12-31 18:45:36,8.8.8.8,192.168.1.1,6,500,inbound
2024-12-31 18:45:36,192.168.1.1,8.8.8.8,6,475,outbound
2024-12-31 18:45:37,192.168.1.1,8.8.8.8,6,423,outbound
2024-12-31 18:45:37,192.168.1.1,8.8.8.8,6,740,outbound
2024-12-31 18:45:37,192.168.1.1,8.8.8.8,17,1189,outbound
2024-12-31 18:45:37,192.168.1.1,8.8.8.8,17,817,outbound
2024-12-31 18:45:37,8.8.8.8,192.168.1.1,6,1439,inbound
2024-12-31 18:45:37,8.8.8.8,192.168.1.1,6,126,inbound
2024-12-31 18:45:37,192.168.1.1,8.8.8.8,6,141,outbound
2024-12-31 18:45:37,8.8.8.8,192.168.1.1,17,1047,inbound
2024-12-31 18:45:37,192.168.1.1,8.8.8.8,6,724,outbound
2024-12-31 18:45:37,8.8.8.8,192.168.1.1,6,834,inbound
2024-12-31 18:45:38,8.8.8.8,192.168.1.1,6,207,inbound
2024-12-31 18:45:38,192.168.1.1,8.8.8.8,17,1172,outbound
2024-12-31 18:45:38,8.8.8.8,192.168.1.1,6,646,inbound
2024-12-31 18:45:38,192.168.1.1,8.8.8.8,6,857,outbound
2024-12-31 18:45:38,8.8.8.8,192.168.1.1,6,1229,inbound
2024-12-31 18:45:38,192.168.1.1,8.8.8.8,6,841,outbound
2024-12-31 18:45:38,192.168.1.1,8.8.8.8,6,792,outbound
2024-12-31 18:45:38,192.168.1.1,8.8.8.8,6,724,outbound
2024-12-31 18:45:38,8.8.8.8,192.168.1.1,17,453,inbound
2024-12-31 18:45:38,8.8.8.8,192.168.1.1,17,600,inbound
2024-12-31 18:45:39,8.8.8.8,192.168.1.1,6,428,inbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,6,162,outbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,17,1483,outbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,17,334,outbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,6,582,outbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,17,379,outbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,6,363,outbound
2024-12-31 18:45:39,8.8.8.8,192.168.1.1,17,1166,inbound
2024-12-31 18:45:39,192.168.1.1,8.8.8.8,6,962,outbound
2024-12-31 18:45:39,8.8.8.8,192.168.1.1,6,158,inbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,6,1150,outbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,17,769,outbound
2024-12-31 18:45:40,8.8.8.8,192.168.1.1,17,828,inbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,6,1026,outbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,6,1379,outbound
2024-12-31 18:45:40,8.8.8.8,192.168.1.1,17,777,inbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,17,108,outbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,6,432,outbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,17,930,outbound
2024-12-31 18:45:40,192.168.1.1,8.8.8.8,17,924,outbound
2024-12-31 18:45:41,192.168.1.1,8.8.8.8,17,1087,outbound
2024-12-31 18:45:41,8.8.8.8,192.168.1.1,17,320,inbound
2024-12-31 18:45:41,192.168.1.1,8.8.8.8,17,802,outbound
2024-12-31 18:45:41,192.168.1.1,8.8.8.8,6,1069,outbound
2024-12-31 18:45:41,8.8.8.8,192.168.1.1,17,296,inbound
2024-12-31 18:45:41,192.168.1.1,8.8.8.8,6,1126,outbound
2024-12-31 18:45:41,192.168.1.1,8.8.8.8,17,1141,outbound
2024-12-31 18:45:41,192.168.1.1,8.8.8.8,6,1202,outbound
2024-12-31 18:45:41,8.8.8.8,192.168.1.1,17,322,inbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,17,1185,outbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,17,276,outbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,6,785,outbound
2024-12-31 18:45:42,8.8.8.8,192.168.1.1,17,545,inbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,17,1114,outbound
2024-12-31 18:45:42,8.8.8.8,192.168.1.1,6,528,inbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,17,1219,outbound
2024-12-31 18:45:42,8.8.8.8,192.168.1.1,17,718,inbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,17,683,outbound
2024-12-31 18:45:42,192.168.1.1,8.8.8.8,17,240,outbound
2024-12-31 18:45:43,8.8.8.8,192.168.1.1,6,672,inbound
2024-12-31 18:45:43,8.8.8.8,192.168.1.1,17,789,inbound
2024-12-31 18:45:43,8.8.8.8,192.168.1.1,17,150,inbound
2024-12-31 18:45:43,8.8.8.8,192.168.1.1,6,616,inbound
2024-12-31 18:45:43,192.168.1.1,8.8.8.8,17,648,outbound
2024-12-31 18:45:43,192.168.1.1,8.8.8.8,6,857,outbound
2024-12-31 18:45:43,192.168.1.1,8.8.8.8,17,1038,outbound
2024-12-31 18:45:43,8.8.8.8,192.168.1.1,17,527,inbound
2024-12-31 18:45:43,192.168.1.1,8.8.8.8,6,749,outbound
2024-12-31 18:45:43,8.8.8.8,192.168.1.1,17,632,inbound
2024-12-31 18:45:44,8.8.8.8,192.168.1.1,6,1407,inbound
2024-12-31 18:45:44,192.168.1.1,8.8.8.8,6,1144,outbound
2024-12-31 18:45:44,8.8.8.8,192.168.1.1,17,256,inbound
2024-12-31 18:45:44,192.168.1.1,8.8.8.8,17,760,outbound
2024-12-31 18:45:44,192.168.1.1,8.8.8.8,17,120,outbound
2024-12-31 18:45:44,8.8.8.8,192.168.1.1,6,261,inbound
2024-12-31 18:45:44,8.8.8.8,192.168.1.1,17,785,inbound
2024-12-31 18:45:44,192.168.1.1,8.8.8.8,17,648,outbound
2024-12-31 18:45:44,192.168.1.1,8.8.8.8,6,522,outbound
2024-12-31 18:45:45,8.8.8.8,192.168.1.1,6,546,inbound
2024-12-31 18:45:45,192.168.1.1,8.8.8.8,6,1168,outbound
2024-12-31 18:45:45,192.168.1.1,8.8.8.8,17,400,outbound
2024-12-31 18:45:45,192.168.1.1,8.8.8.8,17,623,outbound
2024-12-31 18:45:45,192.168.1.1,8.8.8.8,6,271,outbound
2024-12-31 18:45:45,8.8.8.8,192.168.1.1,17,549,inbound
2024-12-31 18:45:45,8.8.8.8,192.168.1.1,17,565,inbound
2024-12-31 18:45:45,8.8.8.8,192.168.1.1,6,426,inbound
2024-12-31 18:45:45,192.168.1.1,8.8.8.8,6,1455,outbound
2024-12-31 18:45:45,8.8.8.8,192.168.1.1,17,910,inbound
2024-12-31 18:45:46,192.168.1.1,8.8.8.8,6,430,outbound
2024-12-31 18:45:46,8.8.8.8,192.168.1.1,17,822,inbound
2024-12-31 18:45:46,192.168.1.1,8.8.8.8,17,748,outbound
2024-12-31 18:45:46,192.168.1.1,8.8.8.8,17,694,outbound
2024-12-31 18:45:46,8.8.8.8,192.168.1.1,17,1289,inbound
2024-12-31 18:45:46,192.168.1.1,8.8.8.8,6,116,outbound
2024-12-31 18:45:46,8.8.8.8,192.168.1.1,6,977,inbound
2024-12-31 18:45:46,192.168.1.1,8.8.8.8,6,166,outbound
2024-12-31 18:45:46,8.8.8.8,192.168.1.1,6,129,inbound
2024-12-31 18:45:46,8.8.8.8,192.168.1.1,17,362,inbound
2024-12-31 18:45:47,8.8.8.8,192.168.1.1,17,1077,inbound
2024-12-31 18:45:47,8.8.8.8,192.168.1.1,6,784,inbound
2024-12-31 18:45:47,8.8.8.8,192.168.1.1,6,436,inbound
2024-12-31 18:45:47,8.8.8.8,192.168.1.1,17,520,inbound
2024-12-31 18:45:47,8.8.8.8,192.168.1.1,6,500,inbound
2024-12-31 18:45:47,8.8.8.8,192.168.1.1,17,887,inbound
2024-12-31 18:45:47,192.168.1.1,8.8.8.8,6,151,outbound
2024-12-31 18:45:47,192.168.1.1,8.8.8.8,17,458,outbound
2024-12-31 18:45:47,192.168.1.1,8.8.8.8,6,943,outbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,17,396,outbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,6,731,outbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,6,1443,outbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,17,620,outbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,6,596,outbound
2024-12-31 18:45:48,8.8.8.8,192.168.1.1,17,282,inbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,6,197,outbound
2024-12-31 18:45:48,192.168.1.1,8.8.8.8,17,1101,outbound
2024-12-31 18:45:48,8.8.8.8,192.168.1.1,17,477,inbound
2024-12-31 18:45:48,8.8.8.8,192.168.1.1,17,641,inbound
2024-12-31 18:45:49,192.168.1.1,8.8.8.8,17,1247,outbound
2024-12-31 18:45:49,192.168.1.1,8.8.8.8,6,1163,outbound
2024-12-31 18:45:49,192.168.1.1,8.8.8.8,6,121,outbound
2024-12-31 18:45:49,192.168.1.1,8.8.8.8,6,1427,outbound
2024-12-31 18:45:49,8.8.8.8,192.168.1.1,6,953,inbound
2024-12-31 18:45:49,8.8.8.8,192.168.1.1,6,1466,inbound
2024-12-31 18:45:49,8.8.8.8,192.168.1.1,6,315,inbound
2024-12-31 18:45:49,8.8.8.8,192.168.1.1,17,853,inbound
2024-12-31 18:45:49,192.168.1.1,8.8.8.8,6,966,outbound
2024-12-31 18:45:49,8.8.8.8,192.168.1.1,17,508,inbound
2024-12-31 18:45:50,192.168.1.1,8.8.8.8,6,798,outbound
2024-12-31 18:45:50,8.8.8.8,192.168.1.1,17,763,inbound
2024-12-31 18:45:50,192.168.1.1,8.8.8.8,6,1465,outbound
2024-12-31 18:45:50,192.168.1.1,8.8.8.8,6,827,outbound
2024-12-31 18:45:50,8.8.8.8,192.168.1.1,6,101,inbound
2024-12-31 18:45:50,192.168.1.1,8.8.8.8,6,1417,outbound
2024-12-31 18:45:50,8.8.8.8,192.168.1.1,6,512,inbound
2024-12-31 18:45:50,8.8.8.8,192.168.1.1,17,461,inbound
2024-12-31 18:45:50,8.8.8.8,192.168.1.1,6,646,inbound
2024-12-31 18:45:50,192.168.1.1,8.8.8.8,17,1045,outbound
2024-12-31 18:45:51,8.8.8.8,192.168.1.1,17,1365,inbound
2024-12-31 18:45:51,192.168.1.1,8.8.8.8,17,330,outbound
2024-12-31 18:45:51,192.168.1.1,8.8.8.8,17,1365,outbound
2024-12-31 18:45:51,8.8.8.8,192.168.1.1,6,918,inbound
2024-12-31 18:45:51,192.168.1.1,8.8.8.8,17,323,outbound
2024-12-31 18:45:51,8.8.8.8,192.168.1.1,6,672,inbound
2024-12-31 18:45:51,192.168.1.1,8.8.8.8,17,1374,outbound
2024-12-31 18:45:51,192.168.1.1,8.8.8.8,17,1129,outbound
2024-12-31 18:45:51,192.168.1.1,8.8.8.8,17,773,outbound
2024-12-31 18:45:51,8.8.8.8,192.168.1.1,6,999,inbound
2024-12-31 18:45:52,192.168.1.1,8.8.8.8,6,346,outbound
2024-12-31 18:45:52,192.168.1.1,8.8.8.8,17,1382,outbound
2024-12-31 18:45:52,8.8.8.8,192.168.1.1,17,1405,inbound
2024-12-31 18:45:52,192.168.1.1,8.8.8.8,17,934,outbound
2024-12-31 18:45:52,8.8.8.8,192.168.1.1,6,1055,inbound
2024-12-31 18:45:52,192.168.1.1,8.8.8.8,17,842,outbound
2024-12-31 18:45:52,8.8.8.8,192.168.1.1,17,472,inbound
2024-12-31 18:45:52,8.8.8.8,192.168.1.1,17,1144,inbound
2024-12-31 18:45:52,192.168.1.1,8.8.8.8,17,1004,outbound
2024-12-31 18:45:53,8.8.8.8,192.168.1.1,17,424,inbound
2024-12-31 18:45:53,192.168.1.1,8.8.8.8,6,229,outbound
2024-12-31 18:45:53,192.168.1.1,8.8.8.8,6,1106,outbound
2024-12-31 18:45:53,192.168.1.1,8.8.8.8,17,1124,outbound
2024-12-31 18:45:53,192.168.1.1,8.8.8.8,6,1188,outbound
2024-12-31 18:45:53,192.168.1.1,8.8.8.8,17,524,outbound
2024-12-31 18:45:53,8.8.8.8,192.168.1.1,17,888,inbound
2024-12-31 18:45:53,8.8.8.8,192.168.1.1,6,640,inbound
2024-12-31 18:45:53,8.8.8.8,192.168.1.1,6,847,inbound
2024-12-31 18:45:53,8.8.8.8,192.168.1.1,6,1299,inbound
2024-12-31 18:45:54,8.8.8.8,192.168.1.1,6,620,inbound
2024-12-31 18:45:54,192.168.1.1,8.8.8.8,17,1073,outbound
2024-12-31 18:45:54,8.8.8.8,192.168.1.1,6,938,inbound
2024-12-31 18:45:54,192.168.1.1,8.8.8.8,6,528,outbound
2024-12-31 18:45:54,192.168.1.1,8.8.8.8,6,175,outbound
2024-12-31 18:45:54,8.8.8.8,192.168.1.1,6,436,inbound
2024-12-31 18:45:54,8.8.8.8,192.168.1.1,6,1253,inbound
