Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd Header Length,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward,prediction,probability,prediction_label
443.0,49715.0,1506.0,178.8309353,1998487.0,1506.0,1147.896037,309.6618705,86086.0,1014.463596,124.8309353,1093.896037,49715.0,1998487.0,516.0,0,0.01758857,BENIGN
443.0,61438.0,1506.0,261.4382979,1561269.0,1506.0,1142.949488,474.8765957,111596.0,1013.558401,207.4382979,1088.949488,61438.0,1561269.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,39699.0,1506.0,179.6334842,1633927.0,1506.0,1153.903249,311.2669683,68790.0,1022.373855,125.5791855,1099.886299,39699.0,1633927.0,64240.0,0,0.01758857,BENIGN
443.0,38815.0,1506.0,173.28125,1557039.0,1506.0,1169.826446,298.5625,66878.0,1026.272669,119.2276786,1115.817431,38815.0,1557039.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,198.0,66.0,66.0,0.0,0.0,0.0,84.0,252.0,66.0,0.0,0.0,198.0,0.0,64240.0,0,2.2111517e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,56489.0,1506.0,186.4323432,2168713.0,1506.0,1146.254228,324.8646865,98434.0,1013.759453,132.4323432,1092.254228,56489.0,2168713.0,516.0,0,0.01758857,BENIGN
443.0,64286.0,1506.0,259.2177419,1658553.0,1506.0,1146.201106,470.4354839,116668.0,1016.424189,205.2177419,1092.201106,64286.0,1658553.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,42040.0,1506.0,179.6581197,1722729.0,1506.0,1166.370345,311.3162393,72848.0,1031.425482,125.6068376,1112.354096,42040.0,1722729.0,64240.0,0,0.01758857,BENIGN
443.0,45584.0,1506.0,183.8064516,1707171.0,1506.0,1165.304437,319.6129032,79264.0,1023.207823,129.7580645,1111.296246,45584.0,1707171.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,198.0,66.0,66.0,0.0,0.0,0.0,84.0,252.0,66.0,0.0,0.0,198.0,0.0,64240.0,0,2.2111517e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,64978.0,1506.0,203.69279,2266517.0,1506.0,1141.822166,359.3855799,114644.0,1011.933594,149.69279,1087.822166,64978.0,2266517.0,516.0,0,0.01758857,BENIGN
443.0,65474.0,1506.0,257.7716535,1709522.0,1506.0,1142.72861,467.5433071,118756.0,1014.283429,203.7716535,1088.72861,65474.0,1709522.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,46469.0,1506.0,180.1124031,1888383.0,1506.0,1162.081846,312.2248062,80554.0,1027.536909,126.0658915,1108.067077,46469.0,1888383.0,64240.0,0,0.01758857,BENIGN
443.0,47468.0,1506.0,179.8030303,1842088.0,1506.0,1162.200631,311.6060606,82264.0,1021.934018,125.7575758,1108.19306,47468.0,1842088.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,198.0,66.0,66.0,0.0,0.0,0.0,84.0,252.0,66.0,0.0,0.0,198.0,0.0,64240.0,0,2.2111517e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,71991.0,1506.0,208.6695652,2424306.0,1506.0,1139.241541,369.3391304,127422.0,1009.420542,154.6695652,1085.241541,71991.0,2424306.0,516.0,0,0.01758857,BENIGN
443.0,68238.0,1506.0,253.6728625,1803676.0,1506.0,1152.508626,459.3457249,123564.0,1020.672846,199.6728625,1098.508626,68238.0,1803676.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,53177.0,1506.0,196.2250923,1961299.0,1506.0,1157.791617,344.4501845,93346.0,1025.178626,142.1808118,1103.77745,53177.0,1961299.0,64240.0,0,0.01758857,BENIGN
443.0,54785.0,1506.0,190.8885017,1988425.0,1506.0,1158.755828,333.7770035,95794.0,1020.074888,136.8466899,1104.748834,54785.0,1988425.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,198.0,66.0,66.0,0.0,0.0,0.0,84.0,252.0,66.0,0.0,0.0,198.0,0.0,64240.0,0,2.2111517e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,78430.0,1506.0,211.972973,2591652.0,1506.0,1135.693252,375.9459459,139100.0,1006.81825,157.972973,1081.693252,78430.0,2591652.0,516.0,0,0.01758857,BENIGN
443.0,78473.0,1506.0,260.7076412,1999143.0,1506.0,1146.297592,473.4152824,142498.0,1015.949144,206.7076412,1092.297592,78473.0,1999143.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,59537.0,1506.0,208.9017544,2045516.0,1506.0,1154.354402,369.8035088,105394.0,1023.360719,154.8596491,1100.340858,59537.0,2045516.0,64240.0,0,0.01758857,BENIGN
443.0,58167.0,1506.0,196.5101351,2041913.0,1506.0,1156.236127,345.0202703,102126.0,1018.467507,142.4695946,1102.229332,58167.0,2041913.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,264.0,66.0,66.0,0.0,0.0,0.0,84.0,336.0,66.0,0.0,0.0,264.0,0.0,64240.0,0,2.2774571e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,90088.0,1506.0,233.388601,2668921.0,1506.0,1132.818761,418.7772021,161648.0,1006.203136,179.388601,1078.818761,90088.0,2668921.0,516.0,0,0.01758857,BENIGN
443.0,84711.0,1506.0,262.2631579,2156290.0,1506.0,1143.313892,476.5263158,153918.0,1014.486646,208.2631579,1089.313892,84711.0,2156290.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,65663.0,1506.0,211.816129,2215436.0,1506.0,1154.474205,375.6322581,116446.0,1023.373262,157.7774194,1100.461699,65663.0,2215436.0,64240.0,0,0.01758857,BENIGN
443.0,58329.0,1506.0,195.0802676,2053909.0,1506.0,1156.480293,342.1605351,102306.0,1017.946024,141.0401338,1102.473536,58329.0,2053909.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,264.0,66.0,66.0,0.0,0.0,0.0,84.0,336.0,66.0,0.0,0.0,264.0,0.0,64240.0,0,2.2774571e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,91173.0,1506.0,234.377892,2683119.0,1506.0,1131.640236,420.7557841,163674.0,1005.178261,180.377892,1077.640236,91173.0,2683119.0,516.0,0,0.01758857,BENIGN
443.0,91283.0,1506.0,260.8085714,2352329.0,1506.0,1141.353227,473.6171429,165766.0,1013.526338,206.8085714,1087.353227,91283.0,2352329.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,73090.0,1506.0,215.6047198,2408942.0,1506.0,1152.052606,383.2094395,129908.0,1021.412346,161.5693215,1098.041129,73090.0,2408942.0,64240.0,0,0.01758857,BENIGN
443.0,61077.0,1506.0,202.2417219,2063848.0,1506.0,1156.865471,356.4834437,107658.0,1018.660115,148.2019868,1102.858744,61077.0,2063848.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,264.0,66.0,66.0,0.0,0.0,0.0,84.0,336.0,66.0,0.0,0.0,264.0,0.0,64240.0,0,2.2774571e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,96545.0,1506.0,238.382716,2771164.0,1506.0,1133.864157,428.7654321,173650.0,1006.566866,184.382716,1079.864157,96545.0,2771164.0,516.0,0,0.01758857,BENIGN
443.0,97967.0,1506.0,264.7756757,2462994.0,1506.0,1137.64157,481.5513514,178174.0,1010.241026,210.7756757,1083.64157,97967.0,2462994.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,80446.0,1506.0,222.2265193,2548243.0,1506.0,1148.892245,396.4530387,143516.0,1018.871705,168.1933702,1094.881425,80446.0,2548243.0,64240.0,0,0.01758857,BENIGN
443.0,62395.0,1506.0,199.3450479,2171590.0,1506.0,1161.899411,350.6900958,109766.0,1023.824473,145.3067093,1107.892991,62395.0,2171590.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,264.0,66.0,66.0,0.0,0.0,0.0,84.0,336.0,66.0,0.0,0.0,264.0,0.0,64240.0,0,2.2774571e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,99540.0,1506.0,238.705036,2845384.0,1506.0,1133.619124,429.4100719,179064.0,1006.123676,184.705036,1079.619124,99540.0,2845384.0,516.0,0,0.01758857,BENIGN
443.0,104425.0,1506.0,273.3638743,2548851.0,1506.0,1136.358003,498.7277487,190514.0,1010.77181,219.3638743,1082.358003,104425.0,2548851.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,91933.0,1506.0,240.0339426,2670635.0,1506.0,1144.721389,432.0678851,165482.0,1017.145803,186.002611,1090.711102,91933.0,2670635.0,64240.0,0,0.01758857,BENIGN
443.0,66542.0,1506.0,201.6424242,2267165.0,1506.0,1162.648718,355.2848485,117244.0,1023.555702,147.6060606,1108.642564,66542.0,2267165.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
443.0,1837.0,852.0,204.1111111,4230.0,1474.0,384.5454545,360.2222222,3242.0,303.35,148.7777778,329.4545455,1837.0,4230.0,64240.0,0,3.1902062e-05,BENIGN
7209.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019674387,BENIGN
7211.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16385.0,0,0.00019688594,BENIGN
7214.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,16386.0,0,0.00019713314,BENIGN
7680.0,264.0,66.0,66.0,0.0,0.0,0.0,84.0,336.0,66.0,0.0,0.0,264.0,0.0,64240.0,0,2.2774571e-05,BENIGN
443.0,55.0,55.0,55.0,0.0,0.0,0.0,62.0,62.0,55.0,1.0,0.0,55.0,0.0,512.0,0,0.004827687,BENIGN
7171.0,56.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,55.0,2.0,0.0,56.0,54.0,509.0,0,0.00035123428,BENIGN
49692.0,112.0,56.0,56.0,54.0,54.0,54.0,64.0,128.0,55.33333333,2.0,0.0,112.0,54.0,260.0,0,6.737512e-05,BENIGN
443.0,670.0,616.0,335.0,449.0,393.0,224.5,622.0,1244.0,279.75,281.0,170.5,670.0,449.0,515.0,0,8.680199e-07,BENIGN
443.0,696.0,294.0,174.0,687.0,316.0,229.0,300.0,1200.0,197.5714286,120.0,175.0,696.0,687.0,510.0,0,8.6780307e-07,BENIGN
443.0,102786.0,1506.0,237.3810624,2881311.0,1506.0,1135.268322,426.7621247,184788.0,1004.40828,183.0300231,1081.268322,102786.0,2881311.0,516.0,0,0.01758857,BENIGN
443.0,108241.0,1506.0,276.125,2599723.0,1506.0,1134.754692,504.25,197666.0,1009.30451,222.125,1080.754692,108241.0,2599723.0,516.0,0,0.01758857,BENIGN
443.0,13181.0,1506.0,299.5681818,238018.0,1506.0,1239.677083,551.1363636,24250.0,1064.402542,245.2954545,1185.614583,13181.0,238018.0,64240.0,0,0.019194864,BENIGN
443.0,95785.0,1506.0,246.2339332,2705872.0,1506.0,1143.165188,444.4678663,172898.0,1016.566401,192.2030848,1089.155049,95785.0,2705872.0,64240.0,0,0.01758857,BENIGN
443.0,74745.0,1506.0,215.4034582,2362023.0,1506.0,1158.990677,382.8069164,132834.0,1021.70566,161.3688761,1104.984789,74745.0,2362023.0,64240.0,0,0.01758857,BENIGN
6802.0,641.0,183.0,80.125,2024.0,1474.0,337.3333333,112.25,898.0,190.3571429,26.125,283.3333333,641.0,2024.0,1346.0,0,4.120266e-06,BENIGN
443.0,850.0,175.0,106.25,951.0,161.0,105.6666667,164.5,1316.0,105.9411765,52.25,51.66666667,850.0,951.0,514.0,0,1.437e-05,BENIGN
6912.0,353.0,100.0,70.6,324.0,54.0,54.0,93.2,466.0,61.54545455,16.6,0.0,353.0,324.0,63.0,0,8.550846e-05,BENIGN
